date, away, home, away_score, home_score, home_sp, away_sp ,net_score,home_sp_stat,away_sp_stat,win
20230330,MIL,CHN,0,4,Marcus Stroman,Corbin Burnes,4,3.94,3.05,1
20230330,PIT,CIN,5,4,Hunter Greene,Mitch Keller,-1,4,4.23,0
20230330,ARI,LAN,2,8,Julio Urias,Zac Gallen,6,2.81,3.17,1
20230330,NYN,MIA,5,3,Sandy Alcantara,Max Scherzer,-2,2.9,2.87,0
20230330,COL,SDN,7,2,Blake Snell,German Marquez,-5,3.19,4.49,0
20230330,TOR,SLN,10,9,Miles Mikolas,Alek Manoah,-1,3.89,3.31,0
20230330,ATL,WAS,7,2,Patrick Corbin,Max Fried,-5,6.41,2.85,0
20230330,BAL,BOS,10,9,Corey Kluber,Kyle Gibson,-1,4,4.46,0
20230330,CHA,HOU,3,2,Framber Valdez,Dylan Cease,-1,3.31,2.7,0
20230330,MIN,KCA,2,0,Zack Greinke,Pablo Lopez,-2,4.78,3.75,0
20230330,SFN,NYA,0,5,Gerrit Cole,Logan Webb,5,3.31,3.59,1
20230330,ANA,OAK,1,2,Kyle Muller,Shohei Ohtani,1,5.49,2.68,1
20230330,CLE,SEA,0,3,Luis Castillo,Shane Bieber,3,3.31,3.51,1
20230330,DET,TBA,0,4,Shane McClanahan,Eduardo Rodriguez,4,2.79,4.2,1
20230330,PHI,TEX,7,11,Jacob deGrom,Aaron Nola,4,2.24,2.74,1
20230331,ARI,LAN,2,1,Dustin May,Merrill Kelly,-1,3.67,3.62,0
20230331,NYN,MIA,1,2,Jesus Luzardo,David Peterson,1,3.39,3.94,1
20230331,COL,SDN,4,1,Nick Martinez,Kyle Freeland,-3,3.83,5.14,0
20230331,CHA,HOU,3,6,Cristian Javier,Lance Lynn,3,2.43,3.62,1
20230331,CLE,SEA,9,4,Robbie Ray,Hunter Gaddis,-5,3.59,12.2,0
20230401,MIL,CHN,3,1,Justin Steele,Brandon Woodruff,-2,3.59,3.15,0
20230401,PIT,CIN,2,6,Nick Lodolo,Rich Hill,4,3.94,4.08,1
20230401,ARI,LAN,1,10,Clayton Kershaw,Madison Bumgarner,9,2.51,5.53,1
20230401,NYN,MIA,6,2,Edward Cabrera,Tylor Megill,-4,4.05,4.31,0
20230401,COL,SDN,4,8,Michael Wacha,Jose Urena,4,4.56,4.94,1
20230401,TOR,SLN,1,4,Jack Flaherty,Kevin Gausman,3,4.94,3.34,1
20230401,ATL,WAS,7,1,Josiah Gray,Spencer Strider,-6,4.25,2.39,0
20230401,BAL,BOS,8,9,Chris Sale,Dean Kremer,1,4.08,4.49,1
20230401,CHA,HOU,4,6,Jose Urquidy,Lucas Giolito,2,4.56,4.23,1
20230401,MIN,KCA,2,0,Jordan Lyles,Sonny Gray,-2,4.94,3.67,0
20230401,SFN,NYA,7,5,Clarke Schmidt,Alex Cobb,-2,3.51,3.15,0
20230401,ANA,OAK,13,1,Shintaro Fujinami,Patrick Sandoval,-12,,3.91,0
20230401,CLE,SEA,2,0,Logan Gilbert,Aaron Civale,-2,4.11,3.8,0
20230401,DET,TBA,2,12,Zach Eflin,Spencer Turnbull,10,3.27,,1
20230401,PHI,TEX,3,16,Nathan Eovaldi,Zack Wheeler,13,4.31,3.1,1
20230402,MIL,CHN,9,5,Jameson Taillon,Eric Lauer,-4,4.2,4.02,0
20230402,PIT,CIN,1,3,Graham Ashcraft,Vincent Velasquez,2,4.02,,1
20230402,ARI,LAN,2,1,Noah Syndergaard,Zach Davies,-1,4.43,4.56,0
20230402,NYN,MIA,5,1,Trevor Rogers,Kodai Senga,-4,4.84,,0
20230402,COL,SDN,1,3,Seth Lugo,Austin Gomber,2,3.46,4.59,1
20230402,TOR,SLN,4,9,Jordan Montgomery,Chris Bassitt,5,4,3.46,1
20230402,ATL,WAS,1,4,MacKenzie Gore,Jared Shuster,3,5.21,,1
20230402,BAL,BOS,5,9,Tanner Houck,Cole Irvin,4,3.86,4.4,1
20230402,CHA,HOU,6,3,Luis Garcia,Mike Clevinger,-3,3.57,4.65,0
20230402,MIN,KCA,7,4,Brad Keller,Joe Ryan,-3,4.37,3.57,0
20230402,SFN,NYA,0,6,Jhony Brito,Ross Stripling,6,,3.54,1
20230402,ANA,OAK,6,0,Ken Waldichuk,Tyler Anderson,-6,4.59,3.1,0
20230402,CLE,SEA,6,5,Marco Gonzales,Cal Quantrill,-1,4.59,4.31,0
20230402,DET,TBA,1,5,Jeffrey Springs,Joey Wentz,4,3.27,3.62,1
20230402,PHI,TEX,1,2,Martin Perez,Bailey Falter,1,3.59,4.62,1
20230403,CHN,CIN,6,7,Connor Overton,Drew Smyly,1,3.41,4.17,1
20230403,COL,LAN,4,13,Michael Grove,Ryan Feltner,9,3.1,4.91,1
20230403,MIN,MIA,11,1,Johnny Cueto,Tyler Mahle,-10,4.02,3.49,0
20230403,NYN,MIL,0,10,Freddy Peralta,Carlos Carrasco,10,2.7,4.08,1
20230403,ARI,SDN,4,5,Ryan Weathers,Ryne Nelson,1,3.8,2.24,1
20230403,ATL,SLN,8,4,Jake Woodford,Charlie Morton,-4,4,4.11,0
20230403,TBA,WAS,6,2,Trevor Williams,Drew Rasmussen,-4,3.67,3.46,0
20230403,PIT,BOS,7,6,Kutter Crawford,Johan Oviedo,-1,4.62,3.17,0
20230403,SFN,CHA,12,3,Michael Kopech,Anthony DeSclafani,-9,3.94,5.49,0
20230403,DET,HOU,7,6,Hunter Brown,Matt Boyd,-1,2.96,,0
20230403,TOR,KCA,5,9,Brady Singer,Jose Berrios,4,3.97,5.11,1
20230403,PHI,NYA,1,8,Nestor Cortes,Taijuan Walker,7,2.7,3.94,1
20230403,CLE,OAK,12,11,James Kaprielian,Zach Plesac,-1,4.62,5.28,0
20230403,ANA,SEA,7,3,George Kirby,Reid Detmers,-4,3.31,4.05,0
20230403,BAL,TEX,2,0,Jon Gray,Kyle Bradish,-2,3.59,4.49,0
20230404,CHN,CIN,12,5,Luis Cessa,Hayden Wesneski,-7,4.43,2.18,0
20230404,COL,LAN,2,5,Julio Urias,German Marquez,3,2.81,4.49,1
20230404,MIN,MIA,0,1,Sandy Alcantara,Kenta Maeda,1,2.9,,1
20230404,NYN,MIL,0,9,Wade Miley,Max Scherzer,9,3.89,2.87,1
20230404,ARI,SDN,8,6,Yu Darvish,Zac Gallen,-2,3.49,3.17,0
20230404,ATL,SLN,4,1,Steven Matz,Dylan Dodd,-3,3.67,,0
20230404,TBA,WAS,10,6,Chad Kuhl,Josh Fleming,-4,5.31,4.37,0
20230404,PIT,BOS,4,1,Nick Pivetta,Roansy Contreras,-3,4.65,4.43,0
20230404,DET,HOU,6,3,Framber Valdez,Matt Manning,-3,3.31,3.97,0
20230404,TOR,KCA,4,1,Kris Bubic,Yusei Kikuchi,-3,5.67,5.63,0
20230404,PHI,NYA,4,1,Domingo German,Matt Strahm,-3,3.78,3.34,0
20230404,CLE,OAK,3,4,JP Sears,Shane Bieber,1,4.49,3.51,1
20230404,ANA,SEA,2,11,Luis Castillo,Jose Suarez,9,3.31,3.67,1
20230404,BAL,TEX,7,2,Andrew Heaney,Kyle Gibson,-5,3.39,4.46,0
20230405,MIN,MIA,2,5,Jesus Luzardo,Pablo Lopez,3,3.39,3.75,1
20230405,NYN,MIL,6,7,Corbin Burnes,David Peterson,1,3.05,3.94,1
20230405,ATL,SLN,5,2,Miles Mikolas,Bryce Elder,-3,3.89,4.25,0
20230405,TBA,WAS,7,2,Patrick Corbin,Shane McClanahan,-5,6.41,2.79,0
20230405,PIT,BOS,4,1,Corey Kluber,Mitch Keller,-3,4,4.23,0
20230405,SFN,CHA,3,7,Dylan Cease,Logan Webb,4,2.7,3.59,1
20230405,DET,HOU,2,8,Cristian Javier,Eduardo Rodriguez,6,2.43,4.2,1
20230405,TOR,KCA,3,0,Zack Greinke,Alek Manoah,-3,4.78,3.31,0
20230405,PHI,NYA,2,4,Gerrit Cole,Aaron Nola,2,3.31,2.74,1
20230405,CLE,OAK,6,4,Kyle Muller,Hunter Gaddis,-2,5.49,12.2,0
20230405,ANA,SEA,4,3,Chris Flexen,Shohei Ohtani,-1,4.62,2.68,0
20230405,BAL,TEX,2,5,Jacob deGrom,Grayson Rodriguez,3,2.24,,1
20230406,LAN,ARI,5,2,Merrill Kelly,Dustin May,-3,3.62,3.67,0
20230406,SDN,ATL,6,7,Spencer Strider,Blake Snell,1,2.39,3.19,1
20230406,WAS,COL,0,1,Kyle Freeland,Josiah Gray,1,5.14,4.25,1
20230406,SFN,CHA,16,6,Lance Lynn,Alex Wood,-10,3.62,4,0
20230406,BOS,DET,6,3,Spencer Turnbull,Chris Sale,-3,,4.08,0
20230406,TOR,KCA,6,3,Jordan Lyles,Kevin Gausman,-3,4.94,3.34,0
20230407,LAN,ARI,3,6,Madison Bumgarner,Clayton Kershaw,3,5.53,2.51,1
20230407,SDN,ATL,5,4,Jared Shuster,Nick Martinez,-1,,3.83,0
20230407,TEX,CHN,0,2,Marcus Stroman,Nathan Eovaldi,2,3.94,4.31,1
20230407,WAS,COL,10,5,Jose Urena,MacKenzie Gore,-5,4.94,5.21,0
20230407,SLN,MIL,0,4,Brandon Woodruff,Jack Flaherty,4,3.15,4.94,1
20230407,MIA,NYN,3,9,Tylor Megill,Edward Cabrera,6,4.31,4.05,1
20230407,CIN,PHI,2,5,Zack Wheeler,Hunter Greene,3,3.1,4,1
20230407,CHA,PIT,9,13,Rich Hill,Lucas Giolito,4,4.08,4.23,1
20230407,KCA,SFN,3,1,Alex Cobb,Brad Keller,-2,3.15,4.37,0
20230407,TOR,ANA,4,3,Patrick Sandoval,Chris Bassitt,-1,3.91,3.46,0
20230407,NYA,BAL,6,7,Dean Kremer,Clarke Schmidt,1,4.49,3.51,1
20230407,SEA,CLE,5,3,Aaron Civale,Logan Gilbert,-2,3.8,4.11,0
20230407,HOU,MIN,2,3,Sonny Gray,Jose Urquidy,1,3.67,4.56,1
20230407,OAK,TBA,5,9,Zach Eflin,Ken Waldichuk,4,3.27,4.59,1
20230408,LAN,ARI,8,12,Zach Davies,Noah Syndergaard,4,4.56,4.43,1
20230408,SDN,ATL,4,1,Charlie Morton,Michael Wacha,-3,4.11,4.56,0
20230408,TEX,CHN,3,10,Justin Steele,Martin Perez,7,3.59,3.59,1
20230408,WAS,COL,7,6,Austin Gomber,Trevor Williams,-1,4.59,3.67,0
20230408,SLN,MIL,6,0,Eric Lauer,Jordan Montgomery,-6,4.02,4,0
20230408,MIA,NYN,2,5,Kodai Senga,Trevor Rogers,3,,4.84,1
20230408,CIN,PHI,2,3,Bailey Falter,Nick Lodolo,1,4.62,3.94,1
20230408,CHA,PIT,11,5,Vincent Velasquez,Mike Clevinger,-6,,4.65,0
20230408,KCA,SFN,6,5,Sean Manaea,Brady Singer,-1,4.05,3.97,0
20230408,TOR,ANA,5,9,Tyler Anderson,Jose Berrios,4,3.1,5.11,1
20230408,NYA,BAL,4,1,Cole Irvin,Jhony Brito,-3,4.4,,0
20230408,SEA,CLE,3,2,Cal Quantrill,Marco Gonzales,-1,4.31,4.59,0
20230408,BOS,DET,14,5,Joey Wentz,Tanner Houck,-9,3.62,3.86,0
20230408,HOU,MIN,6,9,Joe Ryan,Luis Garcia,3,3.57,3.57,1
20230408,OAK,TBA,0,11,Jeffrey Springs,Shintaro Fujinami,11,3.27,,1
20230409,LAN,ARI,6,11,Ryne Nelson,Michael Grove,5,2.24,3.1,1
20230409,SDN,ATL,10,2,Dylan Dodd,Seth Lugo,-8,,3.46,0
20230409,TEX,CHN,8,2,Jameson Taillon,Jon Gray,-6,4.2,3.59,0
20230409,WAS,COL,6,7,Ryan Feltner,Chad Kuhl,1,4.91,5.31,1
20230409,SLN,MIL,1,6,Freddy Peralta,Jake Woodford,5,2.7,4,1
20230409,MIA,NYN,7,2,Carlos Carrasco,Braxton Garrett,-5,4.08,4.05,0
20230409,CIN,PHI,6,4,Taijuan Walker,Connor Overton,-2,3.94,3.41,0
20230409,CHA,PIT,0,1,Johan Oviedo,Michael Kopech,1,3.17,3.94,1
20230409,KCA,SFN,1,3,Anthony DeSclafani,Kris Bubic,2,5.49,5.67,1
20230409,TOR,ANA,12,11,Reid Detmers,Yusei Kikuchi,-1,4.05,5.63,0
20230409,NYA,BAL,5,3,Tyler Wells,Nestor Cortes,-2,3.78,2.7,0
20230409,SEA,CLE,6,7,Zach Plesac,George Kirby,1,5.28,3.31,1
20230409,BOS,DET,4,1,Matt Boyd,Kutter Crawford,-3,,4.62,0
20230409,HOU,MIN,5,1,Tyler Mahle,Hunter Brown,-4,3.49,2.96,0
20230409,OAK,TBA,0,11,Drew Rasmussen,James Kaprielian,11,3.46,4.62,1
20230410,MIL,ARI,0,3,Zac Gallen,Wade Miley,3,3.17,3.89,1
20230410,CIN,ATL,4,5,Bryce Elder,Graham Ashcraft,1,4.25,4.02,1
20230410,SEA,CHN,2,3,Drew Smyly,Luis Castillo,1,4.17,3.31,1
20230410,SLN,COL,4,7,German Marquez,Steven Matz,3,4.49,3.67,1
20230410,SDN,NYN,0,5,Max Scherzer,Yu Darvish,5,2.87,3.49,1
20230410,MIA,PHI,3,15,Matt Strahm,Sandy Alcantara,12,3.34,2.9,1
20230410,HOU,PIT,8,2,Roansy Contreras,Framber Valdez,-6,4.43,3.31,0
20230410,LAN,SFN,9,1,Logan Webb,Julio Urias,-8,3.59,2.81,0
20230410,WAS,ANA,6,4,Jose Suarez,Patrick Corbin,-2,3.67,6.41,0
20230410,OAK,BAL,1,5,Kyle Gibson,JP Sears,4,4.46,4.49,1
20230410,NYA,CLE,2,3,Shane Bieber,Domingo German,1,3.51,3.78,1
20230410,CHA,MIN,4,3,Kenta Maeda,Dylan Cease,-1,,2.7,0
20230410,BOS,TBA,0,1,Jalen Beeks,Nick Pivetta,1,3.7,4.65,1
20230410,KCA,TEX,2,11,Andrew Heaney,Zack Greinke,9,3.39,4.78,1
20230411,MIL,ARI,7,1,Merrill Kelly,Corbin Burnes,-6,3.62,3.05,0
20230411,CIN,ATL,6,7,Kyle Wright,Luis Cessa,1,3.89,4.43,1
20230411,SEA,CHN,9,14,Hayden Wesneski,Chris Flexen,5,2.18,4.62,1
20230411,SLN,COL,9,6,Kyle Freeland,Miles Mikolas,-3,5.14,3.89,0
20230411,SDN,NYN,4,2,David Peterson,Ryan Weathers,-2,3.94,3.8,0
20230411,MIA,PHI,8,4,Aaron Nola,Jesus Luzardo,-4,2.74,3.39,0
20230411,HOU,PIT,4,7,Mitch Keller,Cristian Javier,3,4.23,2.43,1
20230411,LAN,SFN,0,5,Alex Wood,Dustin May,5,4,3.67,1
20230411,WAS,ANA,0,2,Shohei Ohtani,Josiah Gray,2,2.68,4.25,1
20230411,OAK,BAL,8,12,Grayson Rodriguez,Kyle Muller,4,,5.49,1
20230411,NYA,CLE,11,2,Hunter Gaddis,Gerrit Cole,-9,12.2,3.31,0
20230411,CHA,MIN,3,4,Pablo Lopez,Lance Lynn,1,3.75,3.62,1
20230411,BOS,TBA,2,7,Shane McClanahan,Garrett Whitlock,5,2.79,3.17,1
20230411,KCA,TEX,5,8,Jacob deGrom,Jordan Lyles,3,2.24,4.94,1
20230411,DET,TOR,3,9,Alek Manoah,Matt Manning,6,3.31,3.97,1
20230412,MIL,ARI,3,7,Drey Jameson,Janson Junk,4,4.49,3.24,1
20230412,CIN,ATL,4,5,Spencer Strider,Hunter Greene,1,2.39,4,1
20230412,SEA,CHN,5,2,Marcus Stroman,Logan Gilbert,-3,3.94,4.11,0
20230412,SLN,COL,7,4,Jose Urena,Jack Flaherty,-3,4.94,4.94,0
20230412,SDN,NYN,2,5,Tylor Megill,Blake Snell,3,4.31,3.19,1
20230412,MIA,PHI,3,2,Zack Wheeler,Edward Cabrera,-1,3.1,4.05,0
20230412,HOU,PIT,7,0,Rich Hill,Jose Urquidy,-7,4.08,4.56,0
20230412,LAN,SFN,10,5,Alex Cobb,Clayton Kershaw,-5,3.15,2.51,0
20230412,WAS,ANA,2,3,Griffin Canning,MacKenzie Gore,1,,5.21,1
20230412,OAK,BAL,8,4,Dean Kremer,Ken Waldichuk,-4,4.49,4.59,0
20230412,NYA,CLE,4,3,Peyton Battenfield,Clarke Schmidt,-1,,3.51,0
20230412,CHA,MIN,1,3,Sonny Gray,Lucas Giolito,2,3.67,4.23,1
20230412,BOS,TBA,7,9,Taj Bradley,Chris Sale,2,,4.08,1
20230412,KCA,TEX,10,1,Nathan Eovaldi,Brad Keller,-9,4.31,4.37,0
20230412,DET,TOR,3,4,Kevin Gausman,Eduardo Rodriguez,1,3.34,4.2,1
20230413,PHI,CIN,2,6,Nick Lodolo,Bailey Falter,4,3.94,4.62,1
20230413,MIL,SDN,4,3,Nick Martinez,Colin Rea,-1,3.83,,0
20230413,PIT,SLN,5,0,Jordan Montgomery,Vincent Velasquez,-5,4,,0
20230413,OAK,BAL,7,8,Cole Irvin,Adam Oller,1,4.4,5.78,1
20230413,MIN,NYA,11,2,Jhony Brito,Joe Ryan,-9,,3.57,0
20230413,BOS,TBA,3,9,Jeffrey Springs,Corey Kluber,6,3.27,4,1
20230413,DET,TOR,3,1,Chris Bassitt,Spencer Turnbull,-2,3.46,,0
20230414,PHI,CIN,8,3,Connor Overton,Taijuan Walker,-5,3.41,3.94,0
20230414,CHN,LAN,8,2,Noah Syndergaard,Justin Steele,-6,4.43,3.59,0
20230414,ARI,MIA,1,5,Trevor Rogers,Madison Bumgarner,4,4.84,5.53,1
20230414,MIL,SDN,11,2,Michael Wacha,Eric Lauer,-9,4.56,4.02,0
20230414,PIT,SLN,0,3,Jake Woodford,Johan Oviedo,3,4,3.17,1
20230414,CLE,WAS,4,3,Trevor Williams,Cal Quantrill,-1,3.67,4.31,0
20230414,ANA,BOS,3,5,Tanner Houck,Patrick Sandoval,2,3.86,3.91,1
20230414,BAL,CHA,6,3,Mike Clevinger,Tyler Wells,-3,4.65,3.78,0
20230414,SFN,DET,5,7,Joey Wentz,Sean Manaea,2,3.62,4.05,1
20230414,TEX,HOU,6,2,Luis Garcia,Martin Perez,-4,3.57,3.59,0
20230414,ATL,KCA,10,3,Brady Singer,Charlie Morton,-7,3.97,4.11,0
20230414,MIN,NYA,4,3,Nestor Cortes,Louie Varland,-1,2.7,4.56,0
20230414,NYN,OAK,17,6,James Kaprielian,Kodai Senga,-11,4.62,,0
20230414,COL,SEA,3,5,Tom Milone,Austin Gomber,2,,4.59,1
20230414,TBA,TOR,3,6,Jose Berrios,Drew Rasmussen,3,5.11,3.46,1
20230415,PHI,CIN,0,13,Graham Ashcraft,Matt Strahm,13,4.02,3.34,1
20230415,CHN,LAN,1,2,Michael Grove,Jameson Taillon,1,3.1,4.2,1
20230415,ARI,MIA,2,3,Braxton Garrett,Ryne Nelson,1,4.05,2.24,1
20230415,MIL,SDN,3,10,Seth Lugo,Freddy Peralta,7,3.46,2.7,1
20230415,PIT,SLN,6,3,Steven Matz,Roansy Contreras,-3,3.67,4.43,0
20230415,CLE,WAS,6,4,Chad Kuhl,Zach Plesac,-2,5.31,5.28,0
20230415,ANA,BOS,7,9,Nick Pivetta,Tyler Anderson,2,4.65,3.1,1
20230415,BAL,CHA,6,7,Michael Kopech,Kyle Gibson,1,3.94,4.46,1
20230415,SFN,DET,6,7,Michael Lorenzen,Anthony DeSclafani,1,3.91,5.49,1
20230415,TEX,HOU,2,8,Hunter Brown,Jon Gray,6,2.96,3.59,1
20230415,ATL,KCA,9,3,Kris Bubic,Bryce Elder,-6,5.67,4.25,0
20230415,MIN,NYA,1,6,Domingo German,Tyler Mahle,5,3.78,3.49,1
20230415,NYN,OAK,3,2,Shintaro Fujinami,Carlos Carrasco,-1,,4.08,0
20230415,COL,SEA,2,9,George Kirby,Ryan Feltner,7,3.31,4.91,1
20230415,TBA,TOR,2,5,Yusei Kikuchi,Calvin Faucher,3,5.63,6.01,1
20230416,PHI,CIN,14,3,Luis Cessa,Aaron Nola,-11,4.43,2.74,0
20230416,CHN,LAN,3,2,Julio Urias,Drew Smyly,-1,2.81,4.17,0
20230416,ARI,MIA,5,0,Sandy Alcantara,Zac Gallen,-5,2.9,3.17,0
20230416,MIL,SDN,1,0,Yu Darvish,Wade Miley,-1,3.49,3.89,0
20230416,PIT,SLN,4,5,Miles Mikolas,Mitch Keller,1,3.89,4.23,1
20230416,CLE,WAS,6,7,Patrick Corbin,Shane Bieber,1,6.41,3.51,1
20230416,ANA,BOS,1,2,Garrett Whitlock,Reid Detmers,1,3.17,4.05,1
20230416,BAL,CHA,8,4,Dylan Cease,Grayson Rodriguez,-4,2.7,,0
20230416,TEX,HOU,9,1,Framber Valdez,Andrew Heaney,-8,3.31,3.39,0
20230416,ATL,KCA,5,4,Zack Greinke,Kyle Wright,-1,4.78,3.89,0
20230416,MIN,NYA,0,2,Gerrit Cole,Pablo Lopez,2,3.31,3.75,1
20230416,NYN,OAK,4,3,JP Sears,Jose Butto,-1,4.49,6.33,0
20230416,COL,SEA,0,1,Luis Castillo,Noah Davis,1,3.31,4.49,1
20230416,TBA,TOR,8,1,Alek Manoah,Shane McClanahan,-7,3.31,2.79,0
20230417,TBA,CIN,1,8,Hunter Greene,Jalen Beeks,7,4,3.7,1
20230417,PIT,COL,14,3,Kyle Freeland,Rich Hill,-11,5.14,4.08,0
20230417,NYN,LAN,8,6,Dustin May,David Peterson,-2,3.67,3.94,0
20230417,SFN,MIA,3,4,Jesus Luzardo,Logan Webb,1,3.39,3.59,1
20230417,ATL,SDN,2,0,Ryan Weathers,Max Fried,-2,3.8,2.85,0
20230417,ARI,SLN,6,3,Jack Flaherty,Merrill Kelly,-3,4.94,3.62,0
20230417,ANA,BOS,5,4,Brayan Bello,Shohei Ohtani,-1,3.8,2.68,0
20230417,TOR,HOU,2,9,Cristian Javier,Kevin Gausman,7,2.43,3.34,1
20230417,TEX,KCA,4,0,Jordan Lyles,Jacob deGrom,-4,4.94,2.24,0
20230417,CHN,OAK,10,1,Kyle Muller,Hayden Wesneski,-9,5.49,2.18,0
20230417,MIL,SEA,7,3,Chris Flexen,Corbin Burnes,-4,4.62,3.05,0
20230418,TBA,CIN,10,0,Nick Lodolo,Taj Bradley,-10,3.94,,0
20230418,PIT,COL,5,3,Jose Urena,Vincent Velasquez,-2,4.94,,0
20230418,NYN,LAN,0,5,Clayton Kershaw,Tylor Megill,5,2.51,4.31,1
20230418,SFN,MIA,2,4,Edward Cabrera,Alex Wood,2,4.05,4,1
20230418,ATL,SDN,8,1,Blake Snell,Spencer Strider,-7,3.19,2.39,0
20230418,ARI,SLN,8,7,Jordan Montgomery,Drey Jameson,-1,4,4.49,0
20230418,BAL,WAS,1,0,Josiah Gray,Dean Kremer,-1,4.25,4.49,0
20230418,MIN,BOS,4,5,Chris Sale,Sonny Gray,1,4.08,3.67,1
20230418,PHI,CHA,7,4,Lance Lynn,Zack Wheeler,-3,3.62,3.1,0
20230418,PHI,CHA,0,3,Lucas Giolito,Bailey Falter,3,4.23,4.62,1
20230418,CLE,DET,3,4,Matt Boyd,Hunter Gaddis,1,,12.2,1
20230418,CLE,DET,0,1,Eduardo Rodriguez,Peyton Battenfield,1,4.2,,1
20230418,TOR,HOU,4,2,Jose Urquidy,Chris Bassitt,-2,4.56,3.46,0
20230418,TEX,KCA,12,2,Brad Keller,Nathan Eovaldi,-10,4.37,4.31,0
20230418,ANA,NYA,5,2,Clarke Schmidt,Jose Suarez,-3,3.51,3.67,0
20230418,CHN,OAK,4,0,Ken Waldichuk,Marcus Stroman,-4,4.59,3.94,0
20230418,MIL,SEA,6,5,Logan Gilbert,Colin Rea,-1,4.11,,0
20230419,TBA,CIN,8,0,Levi Stoudt,Drew Rasmussen,-8,,3.46,0
20230419,PIT,COL,14,3,Austin Gomber,Johan Oviedo,-11,4.59,3.17,0
20230419,NYN,LAN,5,3,Noah Syndergaard,Max Scherzer,-2,4.43,2.87,0
20230419,SFN,MIA,5,2,Trevor Rogers,Alex Cobb,-3,4.84,3.15,0
20230419,ATL,SDN,0,1,Nick Martinez,Charlie Morton,1,3.83,4.11,1
20230419,ARI,SLN,5,14,Jake Woodford,Madison Bumgarner,9,4,5.53,1
20230419,BAL,WAS,4,0,MacKenzie Gore,Kyle Bradish,-4,5.21,4.49,0
20230419,MIN,BOS,10,4,Corey Kluber,Joe Ryan,-6,4,3.57,0
20230419,PHI,CHA,5,2,Mike Clevinger,Taijuan Walker,-3,4.65,3.94,0
20230419,CLE,DET,3,2,Spencer Turnbull,Cal Quantrill,-1,,4.31,0
20230419,TOR,HOU,1,8,Luis Garcia,Jose Berrios,7,3.57,5.11,1
20230419,TEX,KCA,12,3,Brady Singer,Martin Perez,-9,3.97,3.59,0
20230419,ANA,NYA,2,3,Jhony Brito,Griffin Canning,1,,,1
20230419,CHN,OAK,12,2,Mason Miller,Justin Steele,-10,,3.59,0
20230419,MIL,SEA,5,3,Marco Gonzales,Eric Lauer,-2,4.59,4.02,0
20230420,SDN,ARI,7,5,Ryne Nelson,Michael Wacha,-2,2.24,4.56,0
20230420,LAN,CHN,6,2,Javier Assad,Michael Grove,-4,4.49,3.1,0
20230420,COL,PHI,5,0,Matt Strahm,Ryan Feltner,-5,3.34,4.91,0
20230420,CIN,PIT,3,4,Roansy Contreras,Luke Weaver,1,4.43,5.45,1
20230420,NYN,SFN,9,4,Sean Manaea,Kodai Senga,-5,4.05,,0
20230420,MIN,BOS,5,11,Tanner Houck,Kenta Maeda,6,3.86,,1
20230420,ANA,NYA,3,9,Nestor Cortes,Patrick Sandoval,6,2.7,3.91,1
20230421,SDN,ARI,0,9,Zac Gallen,Seth Lugo,9,3.17,3.46,1
20230421,HOU,ATL,6,4,Bryce Elder,Hunter Brown,-2,4.25,2.96,0
20230421,LAN,CHN,0,13,Drew Smyly,Julio Urias,13,4.17,2.81,1
20230421,BOS,MIL,5,3,Freddy Peralta,Nick Pivetta,-2,2.7,4.65,0
20230421,COL,PHI,3,4,Aaron Nola,Noah Davis,1,2.74,4.49,1
20230421,CIN,PIT,2,4,Mitch Keller,Graham Ashcraft,2,4.23,4.02,1
20230421,NYN,SFN,7,0,Anthony DeSclafani,Joey Lucchesi,-7,5.49,,0
20230421,KCA,ANA,0,2,Shohei Ohtani,Taylor Clarke,2,2.68,3.15,1
20230421,DET,BAL,1,2,Tyler Wells,Michael Lorenzen,1,3.78,3.91,1
20230421,WAS,MIN,3,2,Tyler Mahle,Trevor Williams,-1,3.49,3.67,0
20230421,TOR,NYA,6,1,Domingo German,Yusei Kikuchi,-5,3.78,5.63,0
20230421,SLN,SEA,2,5,George Kirby,Steven Matz,3,3.31,3.67,1
20230421,CHA,TBA,7,8,Calvin Faucher,Michael Kopech,1,6.01,3.94,1
20230421,OAK,TEX,5,4,Jon Gray,JP Sears,-1,3.59,4.49,0
20230422,SDN,ARI,5,3,Merrill Kelly,Joe Musgrove,-2,3.62,3.27,0
20230422,HOU,ATL,6,3,Kyle Wright,Framber Valdez,-3,3.89,3.31,0
20230422,LAN,CHN,9,4,Hayden Wesneski,Dustin May,-5,2.18,3.67,0
20230422,BOS,MIL,4,5,Wade Miley,Garrett Whitlock,1,3.89,3.17,1
20230422,COL,PHI,3,4,Cristopher Sanchez,Kyle Freeland,1,4.28,5.14,1
20230422,CIN,PIT,1,2,Rich Hill,Luis Cessa,1,4.08,4.43,1
20230422,NYN,SFN,4,7,Logan Webb,David Peterson,3,3.59,3.94,1
20230422,KCA,ANA,11,8,Tyler Anderson,Zack Greinke,-3,3.1,4.78,0
20230422,DET,BAL,1,5,Kyle Gibson,Joey Wentz,4,4.46,3.62,1
20230422,MIA,CLE,6,1,Shane Bieber,Devin Smeltzer,-5,3.51,4.34,0
20230422,MIA,CLE,3,2,Zach Plesac,Braxton Garrett,-1,5.28,4.05,0
